# % wires cut, geomean(cpd) 4 part, 2 part
0 35.94215018 25.56974372
20 35.64349539 25.6956889
40 35.45547237 25.07568945
60 35.53702144 24.77029373
70 35.25372631 25.77326667
80 35.47311771 25.44599707
85 35.54171588 25.82297994
